2025-05-16 10:42:51 | INFO     | __main__:main:130 | Experiment Name -- dataset_hotpotqa-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_conflict-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions
2025-05-16 10:42:53 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/hotpotqa_test.pkl exists. Loading data...
2025-05-16 10:43:00 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/hotpotqa_answers.pkl exists. Loading data...
2025-05-16 10:43:00 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on hotpotqa
2025-05-16 10:43:00 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-16 10:43:00 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/hotpotqa-contriever.json.
2025-05-16 10:43:00 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-16 10:43:00 | INFO     | __main__:main:192 | load retrieval models
2025-05-16 10:43:02 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-16 10:43:02 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 10:43:02 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 10:43:58 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [56.7s elapsed, 0.0 it/s]
2025-05-16 10:44:55 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [113.5s elapsed, 0.0 it/s]
2025-05-16 10:45:51 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [169.6s elapsed, 0.0 it/s]
2025-05-16 10:46:47 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [225.5s elapsed, 0.0 it/s]
2025-05-16 10:47:43 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [281.6s elapsed, 0.0 it/s]
2025-05-16 10:48:39 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [337.9s elapsed, 0.0 it/s]
2025-05-16 10:49:36 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [394.1s elapsed, 0.0 it/s]
2025-05-16 10:50:32 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [450.6s elapsed, 0.0 it/s]
2025-05-16 10:51:29 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [507.1s elapsed, 0.0 it/s]
2025-05-16 10:52:26 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [564.0s elapsed, 0.0 it/s]
2025-05-16 10:52:26 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 10:52:26 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 0.30 seconds
2025-05-16 10:52:26 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.05 seconds
2025-05-16 10:52:26 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.09 seconds
2025-05-16 10:52:26 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.08 seconds
2025-05-16 10:52:26 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.10 seconds
2025-05-16 10:52:26 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.09 seconds
2025-05-16 10:52:26 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.08 seconds
2025-05-16 10:52:27 | INFO     | __main__:timed:49 | [Iter_0_question_7_removal] took 0.06 seconds
2025-05-16 10:52:27 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.06 seconds
2025-05-16 10:52:27 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.06 seconds
2025-05-16 10:52:27 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [1.0s elapsed, 9.6 it/s]
2025-05-16 10:52:27 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [565.1s elapsed, 0.0 it/s]
2025-05-16 10:52:27 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 10:52:27 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 10:53:25 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [57.9s elapsed, 0.0 it/s]
2025-05-16 10:54:21 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [114.5s elapsed, 0.0 it/s]
2025-05-16 10:55:17 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [170.8s elapsed, 0.0 it/s]
2025-05-16 10:56:14 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [227.1s elapsed, 0.0 it/s]
2025-05-16 10:57:10 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [283.4s elapsed, 0.0 it/s]
2025-05-16 10:58:07 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [339.9s elapsed, 0.0 it/s]
2025-05-16 10:59:03 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [396.2s elapsed, 0.0 it/s]
2025-05-16 10:59:59 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [452.4s elapsed, 0.0 it/s]
2025-05-16 11:00:55 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [508.7s elapsed, 0.0 it/s]
2025-05-16 11:01:52 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [565.1s elapsed, 0.0 it/s]
2025-05-16 11:01:52 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 11:01:52 | INFO     | __main__:timed:49 | [Iter_1_question_10_removal] took 0.10 seconds
2025-05-16 11:01:52 | INFO     | __main__:timed:49 | [Iter_1_question_11_removal] took 0.07 seconds
2025-05-16 11:01:52 | INFO     | __main__:timed:49 | [Iter_1_question_12_removal] took 0.08 seconds
2025-05-16 11:01:52 | INFO     | __main__:timed:49 | [Iter_1_question_13_removal] took 0.08 seconds
2025-05-16 11:01:52 | INFO     | __main__:timed:49 | [Iter_1_question_14_removal] took 0.09 seconds
2025-05-16 11:01:52 | INFO     | __main__:timed:49 | [Iter_1_question_15_removal] took 0.08 seconds
2025-05-16 11:01:52 | INFO     | __main__:timed:49 | [Iter_1_question_16_removal] took 0.11 seconds
2025-05-16 11:01:52 | INFO     | __main__:timed:49 | [Iter_1_question_17_removal] took 0.08 seconds
2025-05-16 11:01:53 | INFO     | __main__:timed:49 | [Iter_1_question_18_removal] took 0.12 seconds
2025-05-16 11:01:53 | INFO     | __main__:timed:49 | [Iter_1_question_19_removal] took 0.11 seconds
2025-05-16 11:01:53 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [1.0s elapsed, 10.2 it/s]
2025-05-16 11:01:53 | INFO     | src.utils:update:256 | Processing iterations: 2/10 [1131.2s elapsed, 0.0 it/s]
2025-05-16 11:01:53 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 11:01:53 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
