2025-05-16 18:24:01 | INFO     | __main__:main:130 | Experiment Name -- dataset_msmarco-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_conflict-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions
2025-05-16 18:24:04 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_train.pkl exists. Loading data...
2025-05-16 18:24:12 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_answers.pkl exists. Loading data...
2025-05-16 18:24:12 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on msmarco
2025-05-16 18:24:12 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-16 18:24:12 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/msmarco-contriever-cos.json.
2025-05-16 18:24:18 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-16 18:24:18 | INFO     | __main__:main:192 | load retrieval models
2025-05-16 18:24:19 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-16 18:24:19 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 18:24:19 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 18:25:14 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [54.2s elapsed, 0.0 it/s]
2025-05-16 18:26:07 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [107.6s elapsed, 0.0 it/s]
2025-05-16 18:27:00 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [160.9s elapsed, 0.0 it/s]
2025-05-16 18:27:54 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [214.2s elapsed, 0.0 it/s]
2025-05-16 18:28:47 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [267.5s elapsed, 0.0 it/s]
2025-05-16 18:29:40 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [320.8s elapsed, 0.0 it/s]
2025-05-16 18:30:34 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [374.1s elapsed, 0.0 it/s]
2025-05-16 18:31:27 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [427.4s elapsed, 0.0 it/s]
2025-05-16 18:32:20 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [480.7s elapsed, 0.0 it/s]
2025-05-16 18:33:13 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [534.0s elapsed, 0.0 it/s]
2025-05-16 18:33:13 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 18:33:14 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 0.25 seconds
2025-05-16 18:33:14 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.21 seconds
2025-05-16 18:33:14 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.21 seconds
2025-05-16 18:33:14 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.21 seconds
2025-05-16 18:33:15 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.29 seconds
2025-05-16 18:33:15 | INFO     | src.utils:update:256 | Processing target queries: 5/10 [1.2s elapsed, 4.1 it/s]
2025-05-16 18:33:15 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.28 seconds
2025-05-16 18:33:15 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.29 seconds
2025-05-16 18:33:16 | INFO     | __main__:timed:49 | [Iter_0_question_7_removal] took 0.28 seconds
2025-05-16 18:33:16 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.28 seconds
2025-05-16 18:33:16 | INFO     | src.utils:update:256 | Processing target queries: 9/10 [2.4s elapsed, 3.8 it/s]
2025-05-16 18:33:16 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.29 seconds
2025-05-16 18:33:16 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.7s elapsed, 3.7 it/s]
2025-05-16 18:33:16 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [536.7s elapsed, 0.0 it/s]
2025-05-16 18:33:16 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 18:33:16 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 18:34:10 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [53.9s elapsed, 0.0 it/s]
2025-05-16 18:35:03 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [106.4s elapsed, 0.0 it/s]
2025-05-16 18:35:55 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [158.9s elapsed, 0.0 it/s]
2025-05-16 18:36:48 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [211.6s elapsed, 0.0 it/s]
2025-05-16 18:37:40 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [264.1s elapsed, 0.0 it/s]
2025-05-16 18:38:33 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [317.1s elapsed, 0.0 it/s]
2025-05-16 18:39:26 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [370.0s elapsed, 0.0 it/s]
2025-05-16 18:40:19 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [422.4s elapsed, 0.0 it/s]
2025-05-16 18:41:11 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [475.0s elapsed, 0.0 it/s]
2025-05-16 18:42:04 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [527.6s elapsed, 0.0 it/s]
2025-05-16 18:42:04 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 18:42:04 | INFO     | __main__:timed:49 | [Iter_1_question_10_removal] took 0.21 seconds
2025-05-16 18:42:04 | INFO     | __main__:timed:49 | [Iter_1_question_11_removal] took 0.21 seconds
2025-05-16 18:42:04 | INFO     | __main__:timed:49 | [Iter_1_question_12_removal] took 0.20 seconds
2025-05-16 18:42:05 | INFO     | __main__:timed:49 | [Iter_1_question_13_removal] took 0.21 seconds
2025-05-16 18:42:05 | INFO     | __main__:timed:49 | [Iter_1_question_14_removal] took 0.20 seconds
2025-05-16 18:42:05 | INFO     | src.utils:update:256 | Processing target queries: 5/10 [1.1s elapsed, 4.6 it/s]
2025-05-16 18:42:05 | INFO     | __main__:timed:49 | [Iter_1_question_15_removal] took 0.21 seconds
2025-05-16 18:42:05 | INFO     | __main__:timed:49 | [Iter_1_question_16_removal] took 0.21 seconds
2025-05-16 18:42:05 | INFO     | __main__:timed:49 | [Iter_1_question_17_removal] took 0.21 seconds
2025-05-16 18:42:06 | INFO     | __main__:timed:49 | [Iter_1_question_18_removal] took 0.22 seconds
2025-05-16 18:42:06 | INFO     | __main__:timed:49 | [Iter_1_question_19_removal] took 0.21 seconds
2025-05-16 18:42:06 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.2s elapsed, 4.6 it/s]
2025-05-16 18:42:06 | INFO     | src.utils:update:256 | Processing iterations: 2/10 [1066.4s elapsed, 0.0 it/s]
2025-05-16 18:42:06 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 18:42:06 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 18:42:59 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [52.7s elapsed, 0.0 it/s]
2025-05-16 18:43:51 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [105.3s elapsed, 0.0 it/s]
2025-05-16 18:44:44 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [158.0s elapsed, 0.0 it/s]
2025-05-16 18:45:37 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [210.7s elapsed, 0.0 it/s]
2025-05-16 18:46:29 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [263.4s elapsed, 0.0 it/s]
2025-05-16 18:47:22 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [316.2s elapsed, 0.0 it/s]
2025-05-16 18:48:15 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [369.1s elapsed, 0.0 it/s]
2025-05-16 18:49:08 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [421.8s elapsed, 0.0 it/s]
2025-05-16 18:50:01 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [474.6s elapsed, 0.0 it/s]
2025-05-16 18:50:53 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [527.5s elapsed, 0.0 it/s]
2025-05-16 18:50:53 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 18:50:54 | INFO     | __main__:timed:49 | [Iter_2_question_20_removal] took 0.21 seconds
2025-05-16 18:50:54 | INFO     | __main__:timed:49 | [Iter_2_question_21_removal] took 0.23 seconds
2025-05-16 18:50:54 | INFO     | __main__:timed:49 | [Iter_2_question_22_removal] took 0.30 seconds
2025-05-16 18:50:55 | INFO     | __main__:timed:49 | [Iter_2_question_23_removal] took 0.28 seconds
2025-05-16 18:50:55 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.0s elapsed, 3.8 it/s]
2025-05-16 18:50:55 | INFO     | __main__:timed:49 | [Iter_2_question_24_removal] took 0.23 seconds
2025-05-16 18:50:55 | INFO     | __main__:timed:49 | [Iter_2_question_25_removal] took 0.21 seconds
2025-05-16 18:50:55 | INFO     | __main__:timed:49 | [Iter_2_question_26_removal] took 0.20 seconds
2025-05-16 18:50:55 | INFO     | __main__:timed:49 | [Iter_2_question_27_removal] took 0.27 seconds
2025-05-16 18:50:56 | INFO     | __main__:timed:49 | [Iter_2_question_28_removal] took 0.28 seconds
2025-05-16 18:50:56 | INFO     | src.utils:update:256 | Processing target queries: 9/10 [2.3s elapsed, 4.0 it/s]
2025-05-16 18:50:56 | INFO     | __main__:timed:49 | [Iter_2_question_29_removal] took 0.29 seconds
2025-05-16 18:50:56 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.6s elapsed, 3.9 it/s]
2025-05-16 18:50:56 | INFO     | src.utils:update:256 | Processing iterations: 3/10 [1596.5s elapsed, 0.0 it/s]
2025-05-16 18:50:56 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 18:50:56 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 18:51:52 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [55.5s elapsed, 0.0 it/s]
2025-05-16 18:52:45 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [109.2s elapsed, 0.0 it/s]
2025-05-16 18:53:39 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [162.8s elapsed, 0.0 it/s]
2025-05-16 18:54:32 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [216.4s elapsed, 0.0 it/s]
2025-05-16 18:55:26 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [270.1s elapsed, 0.0 it/s]
2025-05-16 18:56:20 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [323.6s elapsed, 0.0 it/s]
2025-05-16 18:57:13 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [377.2s elapsed, 0.0 it/s]
2025-05-16 18:58:07 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [430.7s elapsed, 0.0 it/s]
2025-05-16 18:59:00 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [484.4s elapsed, 0.0 it/s]
2025-05-16 18:59:54 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [538.1s elapsed, 0.0 it/s]
2025-05-16 18:59:54 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 18:59:56 | INFO     | __main__:timed:49 | [Iter_3_question_30_removal] took 1.34 seconds
2025-05-16 18:59:56 | INFO     | src.utils:update:256 | Processing target queries: 1/10 [1.4s elapsed, 0.7 it/s]
2025-05-16 18:59:56 | INFO     | __main__:timed:49 | [Iter_3_question_31_removal] took 0.23 seconds
2025-05-16 18:59:56 | INFO     | __main__:timed:49 | [Iter_3_question_32_removal] took 0.21 seconds
2025-05-16 18:59:56 | INFO     | __main__:timed:49 | [Iter_3_question_33_removal] took 0.18 seconds
2025-05-16 18:59:56 | INFO     | __main__:timed:49 | [Iter_3_question_34_removal] took 0.21 seconds
2025-05-16 18:59:57 | INFO     | __main__:timed:49 | [Iter_3_question_35_removal] took 0.22 seconds
2025-05-16 18:59:57 | INFO     | src.utils:update:256 | Processing target queries: 6/10 [2.5s elapsed, 2.4 it/s]
2025-05-16 18:59:57 | INFO     | __main__:timed:49 | [Iter_3_question_36_removal] took 0.23 seconds
2025-05-16 18:59:57 | INFO     | __main__:timed:49 | [Iter_3_question_37_removal] took 0.21 seconds
2025-05-16 18:59:57 | INFO     | __main__:timed:49 | [Iter_3_question_38_removal] took 0.30 seconds
2025-05-16 18:59:58 | INFO     | __main__:timed:49 | [Iter_3_question_39_removal] took 0.23 seconds
2025-05-16 18:59:58 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [3.5s elapsed, 2.9 it/s]
2025-05-16 18:59:58 | INFO     | src.utils:update:256 | Processing iterations: 4/10 [2138.2s elapsed, 0.0 it/s]
2025-05-16 18:59:58 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 18:59:58 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 19:00:52 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [54.0s elapsed, 0.0 it/s]
2025-05-16 19:01:45 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [107.8s elapsed, 0.0 it/s]
2025-05-16 19:02:39 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [161.6s elapsed, 0.0 it/s]
2025-05-16 19:03:33 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [215.4s elapsed, 0.0 it/s]
2025-05-16 19:04:27 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [269.2s elapsed, 0.0 it/s]
2025-05-16 19:05:21 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [323.0s elapsed, 0.0 it/s]
2025-05-16 19:06:15 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [376.9s elapsed, 0.0 it/s]
2025-05-16 19:07:08 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [430.8s elapsed, 0.0 it/s]
2025-05-16 19:08:03 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [485.1s elapsed, 0.0 it/s]
2025-05-16 19:08:57 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [539.0s elapsed, 0.0 it/s]
2025-05-16 19:08:57 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 19:08:57 | INFO     | __main__:timed:49 | [Iter_4_question_40_removal] took 0.24 seconds
2025-05-16 19:08:57 | INFO     | __main__:timed:49 | [Iter_4_question_41_removal] took 0.23 seconds
2025-05-16 19:08:57 | INFO     | __main__:timed:49 | [Iter_4_question_42_removal] took 0.23 seconds
2025-05-16 19:08:58 | INFO     | __main__:timed:49 | [Iter_4_question_43_removal] took 0.23 seconds
2025-05-16 19:08:58 | INFO     | __main__:timed:49 | [Iter_4_question_44_removal] took 0.30 seconds
2025-05-16 19:08:58 | INFO     | src.utils:update:256 | Processing target queries: 5/10 [1.3s elapsed, 4.0 it/s]
2025-05-16 19:08:58 | INFO     | __main__:timed:49 | [Iter_4_question_45_removal] took 0.30 seconds
2025-05-16 19:08:59 | INFO     | __main__:timed:49 | [Iter_4_question_46_removal] took 0.30 seconds
2025-05-16 19:08:59 | INFO     | __main__:timed:49 | [Iter_4_question_47_removal] took 0.28 seconds
2025-05-16 19:08:59 | INFO     | __main__:timed:49 | [Iter_4_question_48_removal] took 0.28 seconds
2025-05-16 19:08:59 | INFO     | src.utils:update:256 | Processing target queries: 9/10 [2.5s elapsed, 3.6 it/s]
2025-05-16 19:08:59 | INFO     | __main__:timed:49 | [Iter_4_question_49_removal] took 0.30 seconds
2025-05-16 19:08:59 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.8s elapsed, 3.6 it/s]
2025-05-16 19:08:59 | INFO     | src.utils:update:256 | Processing iterations: 5/10 [2680.0s elapsed, 0.0 it/s]
2025-05-16 19:08:59 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 19:08:59 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 19:09:53 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [53.7s elapsed, 0.0 it/s]
2025-05-16 19:10:46 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [106.5s elapsed, 0.0 it/s]
2025-05-16 19:11:39 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [159.2s elapsed, 0.0 it/s]
2025-05-16 19:12:31 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [212.0s elapsed, 0.0 it/s]
2025-05-16 19:13:24 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [264.8s elapsed, 0.0 it/s]
2025-05-16 19:14:17 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [317.6s elapsed, 0.0 it/s]
2025-05-16 19:15:10 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [370.5s elapsed, 0.0 it/s]
2025-05-16 19:16:03 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [423.3s elapsed, 0.0 it/s]
2025-05-16 19:16:56 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [476.2s elapsed, 0.0 it/s]
2025-05-16 19:17:48 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [528.8s elapsed, 0.0 it/s]
2025-05-16 19:17:48 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 19:17:48 | INFO     | __main__:timed:49 | [Iter_5_question_50_removal] took 0.21 seconds
2025-05-16 19:17:49 | INFO     | __main__:timed:49 | [Iter_5_question_51_removal] took 0.21 seconds
2025-05-16 19:17:49 | INFO     | __main__:timed:49 | [Iter_5_question_52_removal] took 0.21 seconds
2025-05-16 19:17:49 | INFO     | __main__:timed:49 | [Iter_5_question_53_removal] took 0.20 seconds
2025-05-16 19:17:49 | INFO     | __main__:timed:49 | [Iter_5_question_54_removal] took 0.20 seconds
2025-05-16 19:17:49 | INFO     | src.utils:update:256 | Processing target queries: 5/10 [1.1s elapsed, 4.7 it/s]
2025-05-16 19:17:50 | INFO     | __main__:timed:49 | [Iter_5_question_55_removal] took 0.30 seconds
2025-05-16 19:17:50 | INFO     | __main__:timed:49 | [Iter_5_question_56_removal] took 0.22 seconds
2025-05-16 19:17:50 | INFO     | __main__:timed:49 | [Iter_5_question_57_removal] took 0.20 seconds
2025-05-16 19:17:50 | INFO     | __main__:timed:49 | [Iter_5_question_58_removal] took 0.26 seconds
2025-05-16 19:17:50 | INFO     | src.utils:update:256 | Processing target queries: 9/10 [2.1s elapsed, 4.3 it/s]
