2025-05-16 17:18:38 | INFO     | __main__:main:130 | Experiment Name -- dataset_msmarco-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions
2025-05-16 17:18:40 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_train.pkl exists. Loading data...
2025-05-16 17:18:50 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_answers.pkl exists. Loading data...
2025-05-16 17:18:50 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on msmarco
2025-05-16 17:18:50 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-16 17:18:50 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/msmarco-contriever-cos.json.
2025-05-16 17:18:58 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-16 17:18:58 | INFO     | __main__:main:192 | load retrieval models
2025-05-16 17:18:59 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-16 17:18:59 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 17:18:59 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 17:19:53 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [54.2s elapsed, 0.0 it/s]
2025-05-16 17:20:47 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [107.8s elapsed, 0.0 it/s]
2025-05-16 17:21:40 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [161.3s elapsed, 0.0 it/s]
2025-05-16 17:22:34 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [214.9s elapsed, 0.0 it/s]
2025-05-16 17:23:28 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [268.6s elapsed, 0.0 it/s]
2025-05-16 17:24:21 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [322.3s elapsed, 0.0 it/s]
2025-05-16 17:25:15 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [376.0s elapsed, 0.0 it/s]
2025-05-16 17:26:09 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [429.6s elapsed, 0.0 it/s]
2025-05-16 17:27:02 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [483.3s elapsed, 0.0 it/s]
2025-05-16 17:27:56 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [537.0s elapsed, 0.0 it/s]
2025-05-16 17:27:56 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 17:27:56 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 0.22 seconds
2025-05-16 17:27:56 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.20 seconds
2025-05-16 17:27:57 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.21 seconds
2025-05-16 17:27:57 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.26 seconds
2025-05-16 17:27:57 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.30 seconds
2025-05-16 17:27:57 | INFO     | src.utils:update:256 | Processing target queries: 5/10 [1.2s elapsed, 4.0 it/s]
2025-05-16 17:27:58 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.29 seconds
2025-05-16 17:27:58 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.29 seconds
2025-05-16 17:27:58 | INFO     | __main__:timed:49 | [Iter_0_question_7_removal] took 0.30 seconds
2025-05-16 17:27:58 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.28 seconds
2025-05-16 17:27:58 | INFO     | src.utils:update:256 | Processing target queries: 9/10 [2.4s elapsed, 3.7 it/s]
2025-05-16 17:27:59 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.29 seconds
2025-05-16 17:27:59 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.7s elapsed, 3.7 it/s]
2025-05-16 17:27:59 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [539.7s elapsed, 0.0 it/s]
2025-05-16 17:27:59 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 17:27:59 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
