2025-05-18 09:52:09 | INFO     | __main__:main:130 | Experiment Name -- dataset_msmarco-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions_both_sides
2025-05-18 09:52:11 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_train.pkl exists. Loading data...
2025-05-18 09:52:21 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_answers.pkl exists. Loading data...
2025-05-18 09:52:21 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on msmarco
2025-05-18 09:52:21 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-18 09:52:21 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/msmarco-contriever-cos.json.
2025-05-18 09:52:29 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-18 09:52:29 | INFO     | __main__:main:192 | load retrieval models
2025-05-18 09:52:30 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-18 09:52:30 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-18 09:52:30 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-18 09:53:25 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [54.8s elapsed, 0.0 it/s]
2025-05-18 09:54:19 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [109.1s elapsed, 0.0 it/s]
2025-05-18 09:55:13 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [163.2s elapsed, 0.0 it/s]
2025-05-18 09:56:14 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [224.1s elapsed, 0.0 it/s]
2025-05-18 09:57:09 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [278.9s elapsed, 0.0 it/s]
2025-05-18 09:58:04 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [333.6s elapsed, 0.0 it/s]
2025-05-18 09:58:58 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [388.3s elapsed, 0.0 it/s]
2025-05-18 09:59:55 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [444.6s elapsed, 0.0 it/s]
2025-05-18 10:00:49 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [498.9s elapsed, 0.0 it/s]
2025-05-18 10:01:43 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [553.1s elapsed, 0.0 it/s]
2025-05-18 10:01:43 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-18 10:01:44 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 0.90 seconds
2025-05-18 10:01:44 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.32 seconds
2025-05-18 10:01:44 | INFO     | src.utils:update:256 | Processing target queries: 2/10 [1.3s elapsed, 1.6 it/s]
2025-05-18 10:01:45 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.29 seconds
2025-05-18 10:01:45 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.31 seconds
2025-05-18 10:01:45 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.28 seconds
2025-05-18 10:01:46 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.29 seconds
2025-05-18 10:01:46 | INFO     | src.utils:update:256 | Processing target queries: 6/10 [2.5s elapsed, 2.4 it/s]
2025-05-18 10:01:46 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.31 seconds
2025-05-18 10:01:46 | INFO     | __main__:timed:49 | [Iter_0_question_7_removal] took 0.29 seconds
2025-05-18 10:01:47 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.29 seconds
2025-05-18 10:01:47 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.36 seconds
2025-05-18 10:01:47 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [3.7s elapsed, 2.7 it/s]
2025-05-18 10:01:47 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [556.8s elapsed, 0.0 it/s]
2025-05-18 10:01:47 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-18 10:01:47 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-18 10:02:44 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [57.1s elapsed, 0.0 it/s]
2025-05-18 10:03:39 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [112.4s elapsed, 0.0 it/s]
2025-05-18 10:04:35 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [167.7s elapsed, 0.0 it/s]
2025-05-18 10:05:30 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [223.0s elapsed, 0.0 it/s]
2025-05-18 10:06:25 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [278.3s elapsed, 0.0 it/s]
2025-05-18 10:07:21 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [333.9s elapsed, 0.0 it/s]
2025-05-18 10:08:16 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [389.3s elapsed, 0.0 it/s]
