2025-05-15 22:32:30 | INFO     | __main__:main:130 | Experiment Name -- dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions
2025-05-15 22:32:32 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/nq_test.pkl exists. Loading data...
2025-05-15 22:32:36 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/nq_answers.pkl exists. Loading data...
2025-05-15 22:32:36 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on nq
2025-05-15 22:32:36 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-15 22:32:36 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/nq-contriever-cos.json.
2025-05-15 22:32:36 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-15 22:32:36 | INFO     | __main__:main:192 | load retrieval models
2025-05-15 22:32:37 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-15 22:32:37 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-15 22:32:37 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-15 22:33:35 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [57.7s elapsed, 0.0 it/s]
2025-05-15 22:34:30 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [113.2s elapsed, 0.0 it/s]
2025-05-15 22:35:26 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [168.7s elapsed, 0.0 it/s]
2025-05-15 22:36:21 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [224.3s elapsed, 0.0 it/s]
2025-05-15 22:37:17 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [279.8s elapsed, 0.0 it/s]
2025-05-15 22:38:12 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [335.2s elapsed, 0.0 it/s]
2025-05-15 22:39:08 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [390.7s elapsed, 0.0 it/s]
2025-05-15 22:40:03 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [446.3s elapsed, 0.0 it/s]
2025-05-15 22:40:59 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [501.9s elapsed, 0.0 it/s]
2025-05-15 22:41:55 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [557.6s elapsed, 0.0 it/s]
2025-05-15 22:41:55 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-15 22:41:55 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 0.38 seconds
2025-05-15 22:41:55 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.05 seconds
2025-05-15 22:41:55 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.06 seconds
2025-05-15 22:41:55 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.06 seconds
2025-05-15 22:41:55 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.05 seconds
2025-05-15 22:41:55 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.07 seconds
2025-05-15 22:41:55 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.05 seconds
2025-05-15 22:41:55 | INFO     | __main__:timed:49 | [Iter_0_question_7_removal] took 0.07 seconds
2025-05-15 22:41:56 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.05 seconds
2025-05-15 22:41:56 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.06 seconds
2025-05-15 22:41:56 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [1.0s elapsed, 10.4 it/s]
2025-05-15 22:41:56 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [558.6s elapsed, 0.0 it/s]
2025-05-15 22:41:56 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-15 22:41:56 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-15 22:42:51 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [55.2s elapsed, 0.0 it/s]
2025-05-15 22:43:46 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [110.6s elapsed, 0.0 it/s]
2025-05-15 22:44:42 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [166.0s elapsed, 0.0 it/s]
2025-05-15 22:45:37 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [221.5s elapsed, 0.0 it/s]
2025-05-15 22:46:33 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [277.1s elapsed, 0.0 it/s]
2025-05-15 22:47:28 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [332.4s elapsed, 0.0 it/s]
2025-05-15 22:48:24 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [387.9s elapsed, 0.0 it/s]
2025-05-15 22:49:21 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [445.5s elapsed, 0.0 it/s]
2025-05-15 22:50:16 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [500.9s elapsed, 0.0 it/s]
2025-05-15 22:51:12 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [556.2s elapsed, 0.0 it/s]
2025-05-15 22:51:12 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-15 22:51:12 | INFO     | __main__:timed:49 | [Iter_1_question_10_removal] took 0.06 seconds
2025-05-15 22:51:12 | INFO     | __main__:timed:49 | [Iter_1_question_11_removal] took 0.06 seconds
2025-05-15 22:51:12 | INFO     | __main__:timed:49 | [Iter_1_question_12_removal] took 0.06 seconds
2025-05-15 22:51:12 | INFO     | __main__:timed:49 | [Iter_1_question_13_removal] took 0.06 seconds
2025-05-15 22:51:12 | INFO     | __main__:timed:49 | [Iter_1_question_14_removal] took 0.06 seconds
2025-05-15 22:51:12 | INFO     | __main__:timed:49 | [Iter_1_question_15_removal] took 0.06 seconds
2025-05-15 22:51:12 | INFO     | __main__:timed:49 | [Iter_1_question_16_removal] took 0.07 seconds
2025-05-15 22:51:12 | INFO     | __main__:timed:49 | [Iter_1_question_17_removal] took 0.07 seconds
2025-05-15 22:51:12 | INFO     | __main__:timed:49 | [Iter_1_question_18_removal] took 0.05 seconds
2025-05-15 22:51:12 | INFO     | __main__:timed:49 | [Iter_1_question_19_removal] took 0.06 seconds
2025-05-15 22:51:12 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [0.7s elapsed, 14.8 it/s]
2025-05-15 22:51:12 | INFO     | src.utils:update:256 | Processing iterations: 2/10 [1115.5s elapsed, 0.0 it/s]
2025-05-15 22:51:12 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-15 22:51:12 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-15 22:52:08 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [55.4s elapsed, 0.0 it/s]
2025-05-15 22:53:03 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [110.8s elapsed, 0.0 it/s]
2025-05-15 22:53:59 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [166.4s elapsed, 0.0 it/s]
2025-05-15 22:54:55 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [222.2s elapsed, 0.0 it/s]
2025-05-15 22:55:50 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [277.7s elapsed, 0.0 it/s]
2025-05-15 22:56:46 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [333.3s elapsed, 0.0 it/s]
2025-05-15 22:57:41 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [388.8s elapsed, 0.0 it/s]
2025-05-15 22:58:37 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [444.3s elapsed, 0.0 it/s]
