2025-05-16 19:35:52 | INFO     | __main__:main:130 | Experiment Name -- dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_conflict-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions
2025-05-16 19:35:54 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/nq_test.pkl exists. Loading data...
2025-05-16 19:35:57 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/nq_answers.pkl exists. Loading data...
2025-05-16 19:35:57 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on nq
2025-05-16 19:35:57 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-16 19:35:57 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/nq-contriever-cos.json.
2025-05-16 19:35:58 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-16 19:35:58 | INFO     | __main__:main:192 | load retrieval models
2025-05-16 19:35:59 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-16 19:35:59 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 19:35:59 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 19:36:59 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [60.5s elapsed, 0.0 it/s]
2025-05-16 19:37:54 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [115.6s elapsed, 0.0 it/s]
2025-05-16 19:38:50 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [170.8s elapsed, 0.0 it/s]
2025-05-16 19:39:45 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [226.1s elapsed, 0.0 it/s]
2025-05-16 19:40:40 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [281.2s elapsed, 0.0 it/s]
2025-05-16 19:41:35 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [336.2s elapsed, 0.0 it/s]
2025-05-16 19:42:30 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [391.2s elapsed, 0.0 it/s]
2025-05-16 19:43:25 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [446.2s elapsed, 0.0 it/s]
2025-05-16 19:44:20 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [501.2s elapsed, 0.0 it/s]
2025-05-16 19:45:15 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [556.3s elapsed, 0.0 it/s]
2025-05-16 19:45:15 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 19:45:15 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 0.28 seconds
2025-05-16 19:45:16 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.14 seconds
2025-05-16 19:45:16 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.20 seconds
2025-05-16 19:45:16 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.20 seconds
2025-05-16 19:45:16 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.16 seconds
2025-05-16 19:45:16 | INFO     | src.utils:update:256 | Processing target queries: 5/10 [1.0s elapsed, 4.8 it/s]
2025-05-16 19:45:16 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.22 seconds
2025-05-16 19:45:17 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.16 seconds
2025-05-16 19:45:17 | INFO     | __main__:timed:49 | [Iter_0_question_7_removal] took 0.24 seconds
2025-05-16 19:45:17 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.25 seconds
2025-05-16 19:45:17 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.25 seconds
2025-05-16 19:45:17 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.2s elapsed, 4.5 it/s]
2025-05-16 19:45:17 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [558.5s elapsed, 0.0 it/s]
2025-05-16 19:45:17 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 19:45:17 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 19:46:15 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [57.2s elapsed, 0.0 it/s]
2025-05-16 19:47:10 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [112.9s elapsed, 0.0 it/s]
2025-05-16 19:48:06 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [168.7s elapsed, 0.0 it/s]
2025-05-16 19:49:02 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [224.4s elapsed, 0.0 it/s]
2025-05-16 19:49:57 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [280.1s elapsed, 0.0 it/s]
2025-05-16 19:50:53 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [335.9s elapsed, 0.0 it/s]
2025-05-16 19:51:49 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [391.6s elapsed, 0.0 it/s]
2025-05-16 19:52:45 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [447.4s elapsed, 0.0 it/s]
2025-05-16 19:53:40 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [503.1s elapsed, 0.0 it/s]
