2025-05-13 18:46:47 | INFO     | __main__:main:130 | Experiment Name -- dataset_nq-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_LM_targeted-removal_drift-defend_conflict-dot-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions
2025-05-13 18:46:50 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/nq_test.pkl exists. Loading data...
2025-05-13 18:46:53 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/nq_answers.pkl exists. Loading data...
2025-05-13 18:46:53 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on nq
2025-05-13 18:46:53 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-13 18:46:53 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/nq-contriever.json.
2025-05-13 18:46:54 | INFO     | __main__:main:190 | Attack method: LM_targeted
2025-05-13 18:46:54 | INFO     | __main__:main:192 | load retrieval models
2025-05-13 18:46:55 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-13 18:46:55 | INFO     | src.attack:__init__:75 | Initializing attacker with method: LM_targeted
2025-05-13 18:46:55 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-13 18:46:56 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 0.27 seconds
2025-05-13 18:46:56 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.21 seconds
2025-05-13 18:46:56 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.30 seconds
2025-05-13 18:46:57 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.35 seconds
2025-05-13 18:46:57 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.2s elapsed, 3.4 it/s]
2025-05-13 18:46:57 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.27 seconds
2025-05-13 18:46:57 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.33 seconds
2025-05-13 18:46:57 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.27 seconds
2025-05-13 18:46:58 | INFO     | __main__:timed:49 | [Iter_0_question_7_removal] took 0.34 seconds
2025-05-13 18:46:58 | INFO     | src.utils:update:256 | Processing target queries: 8/10 [2.4s elapsed, 3.3 it/s]
2025-05-13 18:46:58 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.32 seconds
2025-05-13 18:46:58 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.29 seconds
2025-05-13 18:46:58 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [3.1s elapsed, 3.3 it/s]
2025-05-13 18:46:58 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [3.7s elapsed, 0.3 it/s]
2025-05-13 18:46:58 | INFO     | src.attack:__init__:75 | Initializing attacker with method: LM_targeted
2025-05-13 18:46:58 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-13 18:46:59 | INFO     | __main__:timed:49 | [Iter_1_question_10_removal] took 0.32 seconds
2025-05-13 18:46:59 | INFO     | __main__:timed:49 | [Iter_1_question_11_removal] took 0.33 seconds
2025-05-13 18:46:59 | INFO     | __main__:timed:49 | [Iter_1_question_12_removal] took 0.29 seconds
2025-05-13 18:47:00 | INFO     | __main__:timed:49 | [Iter_1_question_13_removal] took 0.24 seconds
2025-05-13 18:47:00 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.2s elapsed, 3.3 it/s]
2025-05-13 18:47:00 | INFO     | __main__:timed:49 | [Iter_1_question_14_removal] took 0.28 seconds
2025-05-13 18:47:00 | INFO     | __main__:timed:49 | [Iter_1_question_15_removal] took 0.27 seconds
2025-05-13 18:47:01 | INFO     | __main__:timed:49 | [Iter_1_question_16_removal] took 0.64 seconds
2025-05-13 18:47:01 | INFO     | src.utils:update:256 | Processing target queries: 7/10 [2.4s elapsed, 2.9 it/s]
2025-05-13 18:47:01 | INFO     | __main__:timed:49 | [Iter_1_question_17_removal] took 0.33 seconds
2025-05-13 18:47:02 | INFO     | __main__:timed:49 | [Iter_1_question_18_removal] took 0.31 seconds
2025-05-13 18:47:02 | INFO     | __main__:timed:49 | [Iter_1_question_19_removal] took 0.29 seconds
2025-05-13 18:47:02 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [3.4s elapsed, 2.9 it/s]
2025-05-13 18:47:02 | INFO     | src.utils:update:256 | Processing iterations: 2/10 [7.1s elapsed, 0.3 it/s]
2025-05-13 18:47:02 | INFO     | src.attack:__init__:75 | Initializing attacker with method: LM_targeted
2025-05-13 18:47:02 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-13 18:47:02 | INFO     | __main__:timed:49 | [Iter_2_question_20_removal] took 0.30 seconds
2025-05-13 18:47:02 | INFO     | __main__:timed:49 | [Iter_2_question_21_removal] took 0.29 seconds
2025-05-13 18:47:03 | INFO     | __main__:timed:49 | [Iter_2_question_22_removal] took 0.33 seconds
2025-05-13 18:47:03 | INFO     | __main__:timed:49 | [Iter_2_question_23_removal] took 0.33 seconds
2025-05-13 18:47:03 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.3s elapsed, 3.1 it/s]
2025-05-13 18:47:03 | INFO     | __main__:timed:49 | [Iter_2_question_24_removal] took 0.25 seconds
2025-05-13 18:47:04 | INFO     | __main__:timed:49 | [Iter_2_question_25_removal] took 0.17 seconds
2025-05-13 18:47:04 | INFO     | __main__:timed:49 | [Iter_2_question_26_removal] took 0.34 seconds
2025-05-13 18:47:04 | INFO     | __main__:timed:49 | [Iter_2_question_27_removal] took 0.31 seconds
2025-05-13 18:47:04 | INFO     | src.utils:update:256 | Processing target queries: 8/10 [2.4s elapsed, 3.3 it/s]
2025-05-13 18:47:05 | INFO     | __main__:timed:49 | [Iter_2_question_28_removal] took 0.29 seconds
2025-05-13 18:47:05 | INFO     | __main__:timed:49 | [Iter_2_question_29_removal] took 0.32 seconds
2025-05-13 18:47:05 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [3.0s elapsed, 3.3 it/s]
2025-05-13 18:47:05 | INFO     | src.utils:update:256 | Processing iterations: 3/10 [10.1s elapsed, 0.3 it/s]
2025-05-13 18:47:05 | INFO     | src.attack:__init__:75 | Initializing attacker with method: LM_targeted
2025-05-13 18:47:05 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-13 18:47:05 | INFO     | __main__:timed:49 | [Iter_3_question_30_removal] took 0.24 seconds
2025-05-13 18:47:05 | INFO     | __main__:timed:49 | [Iter_3_question_31_removal] took 0.33 seconds
2025-05-13 18:47:06 | INFO     | __main__:timed:49 | [Iter_3_question_32_removal] took 0.32 seconds
2025-05-13 18:47:06 | INFO     | __main__:timed:49 | [Iter_3_question_33_removal] took 0.33 seconds
2025-05-13 18:47:06 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.3s elapsed, 3.2 it/s]
2025-05-13 18:47:06 | INFO     | __main__:timed:49 | [Iter_3_question_34_removal] took 0.30 seconds
2025-05-13 18:47:07 | INFO     | __main__:timed:49 | [Iter_3_question_35_removal] took 0.31 seconds
