2025-05-16 13:40:44 | INFO     | __main__:main:130 | Experiment Name -- dataset_nq-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions
2025-05-16 13:40:46 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/nq_test.pkl exists. Loading data...
2025-05-16 13:40:50 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/nq_answers.pkl exists. Loading data...
2025-05-16 13:40:50 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on nq
2025-05-16 13:40:50 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-16 13:40:50 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/nq-contriever.json.
2025-05-16 13:40:50 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-16 13:40:50 | INFO     | __main__:main:192 | load retrieval models
2025-05-16 13:40:51 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-16 13:40:51 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 13:40:51 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 13:41:49 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [57.4s elapsed, 0.0 it/s]
2025-05-16 13:42:44 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [112.8s elapsed, 0.0 it/s]
2025-05-16 13:43:39 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [168.1s elapsed, 0.0 it/s]
2025-05-16 13:44:35 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [223.5s elapsed, 0.0 it/s]
2025-05-16 13:45:30 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [278.7s elapsed, 0.0 it/s]
2025-05-16 13:46:25 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [334.0s elapsed, 0.0 it/s]
2025-05-16 13:47:20 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [389.3s elapsed, 0.0 it/s]
2025-05-16 13:48:17 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [445.5s elapsed, 0.0 it/s]
2025-05-16 13:49:11 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [500.2s elapsed, 0.0 it/s]
2025-05-16 13:50:06 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [555.0s elapsed, 0.0 it/s]
2025-05-16 13:50:06 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 13:50:06 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 0.29 seconds
2025-05-16 13:50:07 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.14 seconds
2025-05-16 13:50:07 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.21 seconds
2025-05-16 13:50:07 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.24 seconds
2025-05-16 13:50:07 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.17 seconds
2025-05-16 13:50:07 | INFO     | src.utils:update:256 | Processing target queries: 5/10 [1.1s elapsed, 4.6 it/s]
2025-05-16 13:50:07 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.24 seconds
2025-05-16 13:50:08 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.19 seconds
2025-05-16 13:50:08 | INFO     | __main__:timed:49 | [Iter_0_question_7_removal] took 0.22 seconds
2025-05-16 13:50:08 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.22 seconds
2025-05-16 13:50:08 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.28 seconds
2025-05-16 13:50:08 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.3s elapsed, 4.4 it/s]
2025-05-16 13:50:08 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [557.3s elapsed, 0.0 it/s]
2025-05-16 13:50:08 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 13:50:08 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 13:51:07 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [58.2s elapsed, 0.0 it/s]
2025-05-16 13:52:01 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [112.4s elapsed, 0.0 it/s]
2025-05-16 13:52:55 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [166.4s elapsed, 0.0 it/s]
2025-05-16 13:53:49 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [220.5s elapsed, 0.0 it/s]
2025-05-16 13:54:43 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [274.7s elapsed, 0.0 it/s]
2025-05-16 13:55:37 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [329.0s elapsed, 0.0 it/s]
2025-05-16 13:56:32 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [383.1s elapsed, 0.0 it/s]
2025-05-16 13:57:26 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [437.3s elapsed, 0.0 it/s]
2025-05-16 13:58:20 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [491.5s elapsed, 0.0 it/s]
2025-05-16 13:59:14 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [545.5s elapsed, 0.0 it/s]
2025-05-16 13:59:14 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 13:59:14 | INFO     | __main__:timed:49 | [Iter_1_question_10_removal] took 0.26 seconds
2025-05-16 13:59:15 | INFO     | __main__:timed:49 | [Iter_1_question_11_removal] took 0.32 seconds
2025-05-16 13:59:15 | INFO     | __main__:timed:49 | [Iter_1_question_12_removal] took 0.27 seconds
2025-05-16 13:59:15 | INFO     | __main__:timed:49 | [Iter_1_question_13_removal] took 0.16 seconds
2025-05-16 13:59:15 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.1s elapsed, 3.8 it/s]
2025-05-16 13:59:15 | INFO     | __main__:timed:49 | [Iter_1_question_14_removal] took 0.19 seconds
2025-05-16 13:59:15 | INFO     | __main__:timed:49 | [Iter_1_question_15_removal] took 0.20 seconds
2025-05-16 13:59:16 | INFO     | __main__:timed:49 | [Iter_1_question_16_removal] took 0.22 seconds
2025-05-16 13:59:16 | INFO     | __main__:timed:49 | [Iter_1_question_17_removal] took 0.23 seconds
2025-05-16 13:59:16 | INFO     | __main__:timed:49 | [Iter_1_question_18_removal] took 0.21 seconds
2025-05-16 13:59:16 | INFO     | src.utils:update:256 | Processing target queries: 9/10 [2.1s elapsed, 4.2 it/s]
2025-05-16 13:59:16 | INFO     | __main__:timed:49 | [Iter_1_question_19_removal] took 0.20 seconds
2025-05-16 13:59:16 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.3s elapsed, 4.3 it/s]
2025-05-16 13:59:16 | INFO     | src.utils:update:256 | Processing iterations: 2/10 [1105.2s elapsed, 0.0 it/s]
2025-05-16 13:59:16 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 13:59:16 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 14:00:11 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [54.7s elapsed, 0.0 it/s]
2025-05-16 14:01:05 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [108.8s elapsed, 0.0 it/s]
2025-05-16 14:01:59 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [163.0s elapsed, 0.0 it/s]
2025-05-16 14:02:54 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [217.2s elapsed, 0.0 it/s]
2025-05-16 14:03:48 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [271.3s elapsed, 0.0 it/s]
2025-05-16 14:04:42 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [325.5s elapsed, 0.0 it/s]
2025-05-16 14:05:36 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [379.7s elapsed, 0.0 it/s]
2025-05-16 14:06:30 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [433.8s elapsed, 0.0 it/s]
2025-05-16 14:07:24 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [488.0s elapsed, 0.0 it/s]
2025-05-16 14:08:19 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [542.3s elapsed, 0.0 it/s]
2025-05-16 14:08:19 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 14:08:19 | INFO     | __main__:timed:49 | [Iter_2_question_20_removal] took 0.23 seconds
2025-05-16 14:08:19 | INFO     | __main__:timed:49 | [Iter_2_question_21_removal] took 0.20 seconds
2025-05-16 14:08:19 | INFO     | __main__:timed:49 | [Iter_2_question_22_removal] took 0.22 seconds
2025-05-16 14:08:20 | INFO     | __main__:timed:49 | [Iter_2_question_23_removal] took 0.23 seconds
2025-05-16 14:08:20 | INFO     | __main__:timed:49 | [Iter_2_question_24_removal] took 0.25 seconds
2025-05-16 14:08:20 | INFO     | src.utils:update:256 | Processing target queries: 5/10 [1.2s elapsed, 4.3 it/s]
2025-05-16 14:08:20 | INFO     | __main__:timed:49 | [Iter_2_question_25_removal] took 0.16 seconds
2025-05-16 14:08:20 | INFO     | __main__:timed:49 | [Iter_2_question_26_removal] took 0.30 seconds
2025-05-16 14:08:20 | INFO     | __main__:timed:49 | [Iter_2_question_27_removal] took 0.23 seconds
2025-05-16 14:08:21 | INFO     | __main__:timed:49 | [Iter_2_question_28_removal] took 0.22 seconds
2025-05-16 14:08:21 | INFO     | __main__:timed:49 | [Iter_2_question_29_removal] took 0.22 seconds
2025-05-16 14:08:21 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.3s elapsed, 4.3 it/s]
2025-05-16 14:08:21 | INFO     | src.utils:update:256 | Processing iterations: 3/10 [1649.8s elapsed, 0.0 it/s]
2025-05-16 14:08:21 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 14:08:21 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
