2025-05-15 19:01:08 | INFO     | __main__:main:130 | Experiment Name -- dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_kmeans_ngram-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions
2025-05-15 19:01:11 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_train.pkl exists. Loading data...
2025-05-15 19:01:21 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_answers.pkl exists. Loading data...
2025-05-15 19:01:21 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on msmarco
2025-05-15 19:01:21 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-15 19:01:21 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/msmarco-contriever-cos.json.
2025-05-15 19:01:28 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-15 19:01:28 | INFO     | __main__:main:192 | load retrieval models
2025-05-15 19:01:29 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-15 19:01:29 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-15 19:01:29 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-15 19:02:22 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [53.3s elapsed, 0.0 it/s]
2025-05-15 19:03:15 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [106.0s elapsed, 0.0 it/s]
2025-05-15 19:04:07 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [158.4s elapsed, 0.0 it/s]
2025-05-15 19:05:00 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [211.0s elapsed, 0.0 it/s]
2025-05-15 19:05:53 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [263.7s elapsed, 0.0 it/s]
2025-05-15 19:06:45 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [316.2s elapsed, 0.0 it/s]
2025-05-15 19:07:38 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [368.8s elapsed, 0.0 it/s]
2025-05-15 19:08:30 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [421.4s elapsed, 0.0 it/s]
2025-05-15 19:09:23 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [473.9s elapsed, 0.0 it/s]
2025-05-15 19:10:15 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [526.4s elapsed, 0.0 it/s]
2025-05-15 19:10:15 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-15 19:10:16 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 1.01 seconds
2025-05-15 19:10:16 | INFO     | src.utils:update:256 | Processing target queries: 1/10 [1.0s elapsed, 1.0 it/s]
2025-05-15 19:10:17 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.10 seconds
2025-05-15 19:10:17 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.09 seconds
2025-05-15 19:10:17 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.10 seconds
2025-05-15 19:10:17 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.09 seconds
2025-05-15 19:10:17 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.10 seconds
2025-05-15 19:10:17 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.10 seconds
