2025-05-14 08:36:45 | INFO     | __main__:main:130 | Experiment Name -- dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_none-defend_conflict-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions
2025-05-14 08:36:47 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_train.pkl exists. Loading data...
2025-05-14 08:37:00 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_answers.pkl exists. Loading data...
2025-05-14 08:37:00 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on msmarco
2025-05-14 08:37:00 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-14 08:37:00 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/msmarco-contriever.json.
2025-05-14 08:37:01 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-14 08:37:01 | INFO     | __main__:main:192 | load retrieval models
2025-05-14 08:37:02 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-14 08:37:02 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-14 08:37:02 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-14 08:37:59 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [56.8s elapsed, 0.0 it/s]
2025-05-14 08:38:51 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [109.4s elapsed, 0.0 it/s]
2025-05-14 08:39:44 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [161.9s elapsed, 0.0 it/s]
2025-05-14 08:40:36 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [214.5s elapsed, 0.0 it/s]
2025-05-14 08:41:29 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [267.1s elapsed, 0.0 it/s]
2025-05-14 08:42:22 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [319.7s elapsed, 0.0 it/s]
2025-05-14 08:43:14 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [372.3s elapsed, 0.0 it/s]
2025-05-14 08:44:07 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [424.8s elapsed, 0.0 it/s]
2025-05-14 08:44:59 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [477.3s elapsed, 0.0 it/s]
2025-05-14 08:45:52 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [529.8s elapsed, 0.0 it/s]
2025-05-14 08:45:52 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-14 08:45:52 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [0.1s elapsed, 147.6 it/s]
2025-05-14 08:45:52 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [529.9s elapsed, 0.0 it/s]
2025-05-14 08:45:52 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-14 08:45:52 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-14 08:46:46 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [54.0s elapsed, 0.0 it/s]
2025-05-14 08:47:38 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [106.6s elapsed, 0.0 it/s]
2025-05-14 08:48:31 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [159.3s elapsed, 0.0 it/s]
2025-05-14 08:49:24 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [211.9s elapsed, 0.0 it/s]
