2025-05-15 22:19:37 | INFO     | __main__:main:130 | Experiment Name -- dataset_msmarco-retriver_contriever-model_true_meta-llama/Llama-3.1-8B-Instruct-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_start-Top_5-Seed_12_no_questions
2025-05-15 22:19:39 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_train.pkl exists. Loading data...
2025-05-15 22:19:47 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/msmarco_answers.pkl exists. Loading data...
2025-05-15 22:19:47 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on msmarco
2025-05-15 22:19:47 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-15 22:19:47 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/msmarco-contriever-cos.json.
2025-05-15 22:19:54 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-15 22:19:54 | INFO     | __main__:main:192 | load retrieval models
2025-05-15 22:19:55 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-15 22:19:55 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-15 22:19:55 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-15 22:20:48 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [52.9s elapsed, 0.0 it/s]
2025-05-15 22:21:40 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [105.2s elapsed, 0.0 it/s]
2025-05-15 22:22:32 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [157.4s elapsed, 0.0 it/s]
2025-05-15 22:23:25 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [209.7s elapsed, 0.0 it/s]
2025-05-15 22:24:17 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [262.0s elapsed, 0.0 it/s]
2025-05-15 22:25:09 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [314.3s elapsed, 0.0 it/s]
2025-05-15 22:26:01 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [366.6s elapsed, 0.0 it/s]
2025-05-15 22:26:54 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [418.9s elapsed, 0.0 it/s]
2025-05-15 22:27:46 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [471.2s elapsed, 0.0 it/s]
2025-05-15 22:28:38 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [523.5s elapsed, 0.0 it/s]
2025-05-15 22:28:38 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-15 22:28:39 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 0.28 seconds
2025-05-15 22:28:39 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.22 seconds
2025-05-15 22:28:39 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.20 seconds
2025-05-15 22:28:39 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.30 seconds
2025-05-15 22:28:39 | INFO     | src.utils:update:256 | Processing target queries: 4/10 [1.1s elapsed, 3.8 it/s]
2025-05-15 22:28:40 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.28 seconds
2025-05-15 22:28:40 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.30 seconds
2025-05-15 22:28:40 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.28 seconds
2025-05-15 22:28:41 | INFO     | __main__:timed:49 | [Iter_0_question_7_removal] took 0.28 seconds
2025-05-15 22:28:41 | INFO     | src.utils:update:256 | Processing target queries: 8/10 [2.2s elapsed, 3.6 it/s]
2025-05-15 22:28:41 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.23 seconds
2025-05-15 22:28:41 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.20 seconds
2025-05-15 22:28:41 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.7s elapsed, 3.7 it/s]
2025-05-15 22:28:41 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [526.2s elapsed, 0.0 it/s]
2025-05-15 22:28:41 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-15 22:28:41 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-15 22:29:33 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [52.4s elapsed, 0.0 it/s]
2025-05-15 22:30:26 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [104.7s elapsed, 0.0 it/s]
2025-05-15 22:31:18 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [157.1s elapsed, 0.0 it/s]
2025-05-15 22:32:10 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [209.4s elapsed, 0.0 it/s]
2025-05-15 22:33:03 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [261.7s elapsed, 0.0 it/s]
2025-05-15 22:33:55 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [314.3s elapsed, 0.0 it/s]
