2025-05-16 15:45:25 | INFO     | __main__:main:130 | Experiment Name -- dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_none-cos_sim-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions
2025-05-16 15:45:27 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/hotpotqa_test.pkl exists. Loading data...
2025-05-16 15:45:32 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/hotpotqa_answers.pkl exists. Loading data...
2025-05-16 15:45:32 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on hotpotqa
2025-05-16 15:45:32 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-16 15:45:32 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/hotpotqa-contriever-cos.json.
2025-05-16 15:45:33 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-16 15:45:33 | INFO     | __main__:main:192 | load retrieval models
2025-05-16 15:45:34 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-16 15:45:34 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 15:45:34 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 15:46:29 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [54.8s elapsed, 0.0 it/s]
2025-05-16 15:47:23 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [109.7s elapsed, 0.0 it/s]
2025-05-16 15:48:17 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [163.6s elapsed, 0.0 it/s]
2025-05-16 15:49:12 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [217.7s elapsed, 0.0 it/s]
2025-05-16 15:50:05 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [271.6s elapsed, 0.0 it/s]
2025-05-16 15:51:00 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [325.7s elapsed, 0.0 it/s]
2025-05-16 15:51:54 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [379.9s elapsed, 0.0 it/s]
2025-05-16 15:52:49 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [435.2s elapsed, 0.0 it/s]
2025-05-16 15:53:43 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [489.5s elapsed, 0.0 it/s]
2025-05-16 15:54:38 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [544.2s elapsed, 0.0 it/s]
2025-05-16 15:54:38 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 15:54:38 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 0.21 seconds
2025-05-16 15:54:38 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.12 seconds
2025-05-16 15:54:39 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.25 seconds
2025-05-16 15:54:39 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.26 seconds
2025-05-16 15:54:39 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.16 seconds
2025-05-16 15:54:39 | INFO     | src.utils:update:256 | Processing target queries: 5/10 [1.1s elapsed, 4.8 it/s]
2025-05-16 15:54:39 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.11 seconds
2025-05-16 15:54:39 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.18 seconds
2025-05-16 15:54:40 | INFO     | __main__:timed:49 | [Iter_0_question_7_removal] took 0.21 seconds
2025-05-16 15:54:40 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.17 seconds
2025-05-16 15:54:40 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.30 seconds
2025-05-16 15:54:40 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.0s elapsed, 4.9 it/s]
2025-05-16 15:54:40 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [546.2s elapsed, 0.0 it/s]
2025-05-16 15:54:40 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 15:54:40 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 15:55:36 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [55.7s elapsed, 0.0 it/s]
2025-05-16 15:56:30 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [109.8s elapsed, 0.0 it/s]
2025-05-16 15:57:24 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [163.7s elapsed, 0.0 it/s]
2025-05-16 15:58:18 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [217.6s elapsed, 0.0 it/s]
2025-05-16 15:59:12 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [271.6s elapsed, 0.0 it/s]
2025-05-16 16:00:06 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [325.6s elapsed, 0.0 it/s]
2025-05-16 16:01:00 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [379.5s elapsed, 0.0 it/s]
2025-05-16 16:01:53 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [433.4s elapsed, 0.0 it/s]
2025-05-16 16:02:47 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [487.4s elapsed, 0.0 it/s]
2025-05-16 16:03:42 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [541.6s elapsed, 0.0 it/s]
2025-05-16 16:03:42 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 16:03:42 | INFO     | __main__:timed:49 | [Iter_1_question_10_removal] took 0.22 seconds
2025-05-16 16:03:42 | INFO     | __main__:timed:49 | [Iter_1_question_11_removal] took 0.20 seconds
2025-05-16 16:03:42 | INFO     | __main__:timed:49 | [Iter_1_question_12_removal] took 0.16 seconds
2025-05-16 16:03:42 | INFO     | __main__:timed:49 | [Iter_1_question_13_removal] took 0.15 seconds
2025-05-16 16:03:43 | INFO     | __main__:timed:49 | [Iter_1_question_14_removal] took 0.22 seconds
2025-05-16 16:03:43 | INFO     | __main__:timed:49 | [Iter_1_question_15_removal] took 0.18 seconds
2025-05-16 16:03:43 | INFO     | src.utils:update:256 | Processing target queries: 6/10 [1.2s elapsed, 5.1 it/s]
2025-05-16 16:03:43 | INFO     | __main__:timed:49 | [Iter_1_question_16_removal] took 0.16 seconds
2025-05-16 16:03:43 | INFO     | __main__:timed:49 | [Iter_1_question_17_removal] took 0.19 seconds
2025-05-16 16:03:43 | INFO     | __main__:timed:49 | [Iter_1_question_18_removal] took 0.16 seconds
2025-05-16 16:03:44 | INFO     | __main__:timed:49 | [Iter_1_question_19_removal] took 0.14 seconds
2025-05-16 16:03:44 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [1.9s elapsed, 5.4 it/s]
2025-05-16 16:03:44 | INFO     | src.utils:update:256 | Processing iterations: 2/10 [1089.7s elapsed, 0.0 it/s]
2025-05-16 16:03:44 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 16:03:44 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 16:04:39 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [55.5s elapsed, 0.0 it/s]
2025-05-16 16:05:33 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [109.5s elapsed, 0.0 it/s]
2025-05-16 16:06:27 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [163.4s elapsed, 0.0 it/s]
2025-05-16 16:07:21 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [217.7s elapsed, 0.0 it/s]
2025-05-16 16:08:16 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [272.0s elapsed, 0.0 it/s]
2025-05-16 16:09:10 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [326.7s elapsed, 0.0 it/s]
2025-05-16 16:10:05 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [381.0s elapsed, 0.0 it/s]
2025-05-16 16:10:59 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [435.5s elapsed, 0.0 it/s]
2025-05-16 16:11:53 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [489.9s elapsed, 0.0 it/s]
2025-05-16 16:12:48 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [544.5s elapsed, 0.0 it/s]
2025-05-16 16:12:48 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 16:12:48 | INFO     | __main__:timed:49 | [Iter_2_question_20_removal] took 0.20 seconds
2025-05-16 16:12:48 | INFO     | __main__:timed:49 | [Iter_2_question_21_removal] took 0.16 seconds
2025-05-16 16:12:49 | INFO     | __main__:timed:49 | [Iter_2_question_22_removal] took 0.13 seconds
2025-05-16 16:12:49 | INFO     | __main__:timed:49 | [Iter_2_question_23_removal] took 0.16 seconds
2025-05-16 16:12:49 | INFO     | __main__:timed:49 | [Iter_2_question_24_removal] took 0.12 seconds
2025-05-16 16:12:49 | INFO     | __main__:timed:49 | [Iter_2_question_25_removal] took 0.24 seconds
2025-05-16 16:12:49 | INFO     | src.utils:update:256 | Processing target queries: 6/10 [1.1s elapsed, 5.6 it/s]
2025-05-16 16:12:49 | INFO     | __main__:timed:49 | [Iter_2_question_26_removal] took 0.23 seconds
2025-05-16 16:12:50 | INFO     | __main__:timed:49 | [Iter_2_question_27_removal] took 0.90 seconds
2025-05-16 16:12:50 | INFO     | src.utils:update:256 | Processing target queries: 8/10 [2.2s elapsed, 3.6 it/s]
2025-05-16 16:12:50 | INFO     | __main__:timed:49 | [Iter_2_question_28_removal] took 0.21 seconds
2025-05-16 16:12:51 | INFO     | __main__:timed:49 | [Iter_2_question_29_removal] took 0.27 seconds
2025-05-16 16:12:51 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.7s elapsed, 3.7 it/s]
2025-05-16 16:12:51 | INFO     | src.utils:update:256 | Processing iterations: 3/10 [1636.9s elapsed, 0.0 it/s]
2025-05-16 16:12:51 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 16:12:51 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 16:13:48 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [57.7s elapsed, 0.0 it/s]
2025-05-16 16:14:42 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [111.7s elapsed, 0.0 it/s]
2025-05-16 16:15:37 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [165.8s elapsed, 0.0 it/s]
2025-05-16 16:16:31 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [219.8s elapsed, 0.0 it/s]
2025-05-16 16:17:25 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [273.9s elapsed, 0.0 it/s]
2025-05-16 16:18:19 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [328.6s elapsed, 0.0 it/s]
2025-05-16 16:19:14 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [383.4s elapsed, 0.0 it/s]
2025-05-16 16:20:08 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [437.4s elapsed, 0.0 it/s]
2025-05-16 16:21:02 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [491.6s elapsed, 0.0 it/s]
2025-05-16 16:21:57 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [545.7s elapsed, 0.0 it/s]
2025-05-16 16:21:57 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 16:21:57 | INFO     | __main__:timed:49 | [Iter_3_question_30_removal] took 0.12 seconds
2025-05-16 16:21:57 | INFO     | __main__:timed:49 | [Iter_3_question_31_removal] took 0.18 seconds
2025-05-16 16:21:57 | INFO     | __main__:timed:49 | [Iter_3_question_32_removal] took 0.16 seconds
2025-05-16 16:21:57 | INFO     | __main__:timed:49 | [Iter_3_question_33_removal] took 0.20 seconds
2025-05-16 16:21:57 | INFO     | __main__:timed:49 | [Iter_3_question_34_removal] took 0.18 seconds
2025-05-16 16:21:58 | INFO     | __main__:timed:49 | [Iter_3_question_35_removal] took 0.20 seconds
2025-05-16 16:21:58 | INFO     | src.utils:update:256 | Processing target queries: 6/10 [1.1s elapsed, 5.6 it/s]
2025-05-16 16:21:58 | INFO     | __main__:timed:49 | [Iter_3_question_36_removal] took 0.23 seconds
2025-05-16 16:21:58 | INFO     | __main__:timed:49 | [Iter_3_question_37_removal] took 0.20 seconds
2025-05-16 16:21:58 | INFO     | __main__:timed:49 | [Iter_3_question_38_removal] took 0.20 seconds
2025-05-16 16:21:58 | INFO     | __main__:timed:49 | [Iter_3_question_39_removal] took 0.11 seconds
2025-05-16 16:21:58 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [1.9s elapsed, 5.4 it/s]
