2025-05-16 20:19:13 | INFO     | __main__:main:130 | Experiment Name -- dataset_hotpotqa-retriver_contriever-model_true_mistralai/Mistral-Nemo-Instruct-2407-M10xRepeat10-attack_hotflip-removal_drift-defend_conflict-dot-adv_per_query3-adv_a_position_end-Top_5-Seed_12_no_questions
2025-05-16 20:19:15 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/hotpotqa_test.pkl exists. Loading data...
2025-05-16 20:19:21 | INFO     | src.utils:load_cached_data:42 | Cache file data_cache/hotpotqa_answers.pkl exists. Loading data...
2025-05-16 20:19:21 | INFO     | __main__:main:168 | Please evaluate on BEIR first -- contriever on hotpotqa
2025-05-16 20:19:21 | INFO     | __main__:main:172 | Now try to get beir eval results from results/beir_results/...
2025-05-16 20:19:21 | INFO     | __main__:main:184 | Automatically get beir_resutls from results/beir_results/hotpotqa-contriever.json.
2025-05-16 20:19:22 | INFO     | __main__:main:190 | Attack method: hotflip
2025-05-16 20:19:22 | INFO     | __main__:main:192 | load retrieval models
2025-05-16 20:19:23 | INFO     | src.utils:__init__:247 | Starting Processing iterations: 0/10
2025-05-16 20:19:23 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 20:19:23 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 20:20:16 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [53.6s elapsed, 0.0 it/s]
2025-05-16 20:21:09 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [106.8s elapsed, 0.0 it/s]
2025-05-16 20:22:04 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [161.6s elapsed, 0.0 it/s]
2025-05-16 20:22:57 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [214.6s elapsed, 0.0 it/s]
2025-05-16 20:23:50 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [267.4s elapsed, 0.0 it/s]
2025-05-16 20:24:43 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [320.5s elapsed, 0.0 it/s]
2025-05-16 20:25:36 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [373.5s elapsed, 0.0 it/s]
2025-05-16 20:26:29 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [426.5s elapsed, 0.0 it/s]
2025-05-16 20:27:22 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [479.7s elapsed, 0.0 it/s]
2025-05-16 20:28:16 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [533.1s elapsed, 0.0 it/s]
2025-05-16 20:28:16 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
2025-05-16 20:28:16 | INFO     | __main__:timed:49 | [Iter_0_question_0_removal] took 0.22 seconds
2025-05-16 20:28:16 | INFO     | __main__:timed:49 | [Iter_0_question_1_removal] took 0.09 seconds
2025-05-16 20:28:16 | INFO     | __main__:timed:49 | [Iter_0_question_2_removal] took 0.31 seconds
2025-05-16 20:28:17 | INFO     | __main__:timed:49 | [Iter_0_question_3_removal] took 0.26 seconds
2025-05-16 20:28:17 | INFO     | __main__:timed:49 | [Iter_0_question_4_removal] took 0.32 seconds
2025-05-16 20:28:17 | INFO     | src.utils:update:256 | Processing target queries: 5/10 [1.3s elapsed, 4.0 it/s]
2025-05-16 20:28:17 | INFO     | __main__:timed:49 | [Iter_0_question_5_removal] took 0.27 seconds
2025-05-16 20:28:18 | INFO     | __main__:timed:49 | [Iter_0_question_6_removal] took 0.26 seconds
2025-05-16 20:28:18 | INFO     | __main__:timed:49 | [Iter_0_question_7_removal] took 0.29 seconds
2025-05-16 20:28:18 | INFO     | __main__:timed:49 | [Iter_0_question_8_removal] took 0.19 seconds
2025-05-16 20:28:18 | INFO     | src.utils:update:256 | Processing target queries: 9/10 [2.3s elapsed, 3.9 it/s]
2025-05-16 20:28:18 | INFO     | __main__:timed:49 | [Iter_0_question_9_removal] took 0.24 seconds
2025-05-16 20:28:18 | INFO     | src.utils:update:256 | Processing target queries: 10/10 [2.5s elapsed, 3.9 it/s]
2025-05-16 20:28:18 | INFO     | src.utils:update:256 | Processing iterations: 1/10 [535.7s elapsed, 0.0 it/s]
2025-05-16 20:28:18 | INFO     | src.attack:__init__:75 | Initializing attacker with method: hotflip
2025-05-16 20:28:18 | INFO     | src.utils:__init__:247 | Starting Processing HotFlip queries: 0/10
2025-05-16 20:29:12 | INFO     | src.utils:update:256 | Processing HotFlip queries: 1/10 [53.3s elapsed, 0.0 it/s]
2025-05-16 20:30:05 | INFO     | src.utils:update:256 | Processing HotFlip queries: 2/10 [106.6s elapsed, 0.0 it/s]
2025-05-16 20:30:58 | INFO     | src.utils:update:256 | Processing HotFlip queries: 3/10 [159.6s elapsed, 0.0 it/s]
2025-05-16 20:31:51 | INFO     | src.utils:update:256 | Processing HotFlip queries: 4/10 [212.7s elapsed, 0.0 it/s]
2025-05-16 20:32:44 | INFO     | src.utils:update:256 | Processing HotFlip queries: 5/10 [265.6s elapsed, 0.0 it/s]
2025-05-16 20:33:37 | INFO     | src.utils:update:256 | Processing HotFlip queries: 6/10 [318.7s elapsed, 0.0 it/s]
2025-05-16 20:34:30 | INFO     | src.utils:update:256 | Processing HotFlip queries: 7/10 [371.8s elapsed, 0.0 it/s]
2025-05-16 20:35:23 | INFO     | src.utils:update:256 | Processing HotFlip queries: 8/10 [424.8s elapsed, 0.0 it/s]
2025-05-16 20:36:16 | INFO     | src.utils:update:256 | Processing HotFlip queries: 9/10 [477.7s elapsed, 0.0 it/s]
2025-05-16 20:37:09 | INFO     | src.utils:update:256 | Processing HotFlip queries: 10/10 [530.7s elapsed, 0.0 it/s]
2025-05-16 20:37:09 | INFO     | src.utils:__init__:247 | Starting Processing target queries: 0/10
